FromWard,ToWard,Probability
19100075,19100008,9.41241350925319E-05
19100075,19100009,5.89977008974749E-04
19100075,19100010,5.70419553210258E-04
19100075,19100011,9.71977604407340E-10
19100075,19100012,6.57524831194543E-04
19100075,19100013,3.00390782082693E-02
19100075,19100014,1.35635829545203E-05
19100075,19100015,1.00299252614595E-04
19100075,19100016,4.04461366621009E-05
19100075,19100017,3.86618416877790E-05
19100075,19100018,2.98760689823653E-02
19100075,19100019,2.74768849806178E-05
19100075,19100020,9.77593332593407E-05
19100075,19100021,3.72561403197813E-04
19100075,19100022,5.76504201568699E-04
19100075,19100023,4.82707286043019E-04
19100075,19100024,3.02371238347134E-02
19100075,19100025,7.51368090027957E-04
19100075,19100026,7.20983687989150E-04
19100075,19100027,3.83573104740606E-04
19100075,19100028,5.02203964820816E-04
19100075,19100029,6.20134357333716E-04
19100075,19100030,5.56677157980549E-04
19100075,19100031,4.98832249347901E-04
19100075,19100032,7.08295040941095E-04
19100075,19100033,2.98826942502380E-02
19100075,19100034,2.98089636503382E-02
19100075,19100035,2.98157372243954E-02
19100075,19100036,2.98239730086020E-02
19100075,19100037,2.98086816321636E-02
19100075,19100038,2.98087112728236E-02
19100075,19100039,2.98126993943153E-02
19100075,19100040,2.98172199671173E-02
19100075,19100041,2.98087409347476E-02
19100075,19100042,3.02877694214055E-02
19100075,19100043,3.04223947390269E-02
19100075,19100044,3.08520505485596E-02
19100075,19100045,3.05530220028345E-02
19100075,19100046,3.08527306720921E-02
19100075,19100047,1.29232927737184E-03
19100075,19100048,8.51942608215615E-04
19100075,19100049,1.20437456736450E-03
19100075,19100050,4.65638241992258E-04
19100075,19100051,2.08912092350906E-03
19100075,19100052,1.80598604033030E-03
19100075,19100053,1.97174573310007E-03
19100075,19100054,3.04500201624252E-04
19100075,19100055,1.46421746119143E-03
19100075,19100056,2.71715051556567E-03
19100075,19100057,1.39757671308947E-03
19100075,19100058,1.72345227302307E-03
19100075,19100059,1.01366691661470E-03
19100075,19100060,1.18767863770521E-03
19100075,19100061,7.30167969536523E-04
19100075,19100062,1.25423404022838E-03
19100075,19100063,7.66874181285365E-04
19100075,19100064,6.45183088594664E-04
19100075,19100065,5.22948103726703E-04
19100075,19100066,5.16486543369902E-04
19100075,19100067,7.68031085002865E-04
19100075,19100068,4.49450390482255E-04
19100075,19100069,8.23617020664532E-04
19100075,19100070,4.18042637169129E-04
19100075,19100071,8.30312655627490E-04
19100075,19100072,1.31039914071267E-03
19100075,19100073,1.64303252506091E-03
19100075,19100074,1.87795870267659E-04
19100075,19100075,1.39000661485408E-01
19100075,19100076,2.98089480840455E-02
19100075,19100077,1.26403939657745E-04
19100075,19100078,2.98821728747822E-02
19100075,19100079,2.98091325670846E-02
19100075,19100080,2.98089702255000E-02
19100075,19100081,2.99911555500479E-02
19100075,19100082,2.98823016094804E-02
19100075,19100083,3.05700599980611E-04
19100075,19100084,3.42532426497640E-05
19100075,19100085,4.10630440080440E-04
19100075,19100086,4.82123589919044E-04
19100075,19100087,7.42646898460211E-05
19100075,19100088,2.98091359289380E-02
19100075,19100089,9.06716433770781E-05
19100075,19100090,6.39289849036241E-05
19100075,19100091,9.30104020464346E-05
19100075,19100092,8.62745077883912E-05
19100075,19100093,1.00803349431101E-04
19100075,19100094,9.11101952964562E-05
19100075,19100095,3.61220692392119E-04
19100075,19100096,9.14702797566900E-05
19100075,19100097,8.02578289587743E-05
19100075,19100098,9.68502495032265E-05
19100075,19100099,2.98899921750353E-02
19100075,19100100,4.21690189379138E-04
19100075,19100101,2.74055728630134E-04
19100075,19100102,3.64179059836383E-04
19100075,19100103,4.34127924081474E-04
19100075,19100104,5.04350875606494E-04
19100075,19100105,4.04004792450071E-04
19100075,19100106,3.03298767772077E-02
19100075,19100107,4.15047989016353E-04
19100075,19100108,3.95212666119234E-05
19100075,19100109,4.09102102982685E-04
19100075,19100110,5.22903271057572E-04
19100075,19100111,1.87273060488714E-04
19100075,19100112,3.70097328681630E-04
19100075,19100113,4.57749915661534E-04
19100075,19100114,2.44713096112531E-05
19100075,19100115,1.83406985789353E-03
19100075,19100116,2.98597644570488E-02
19100076,19100001,2.48148511281269E-04
19100076,19100002,5.58633902690659E-04
19100076,19100003,4.80503248379733E-04
19100076,19100004,5.51104616284313E-04
19100076,19100005,2.28913604859373E-04
19100076,19100006,1.95021156016433E-04
19100076,19100007,1.46795988367113E-04
19100076,19100008,9.43100023182782E-05
19100076,19100009,5.89581605735186E-04
19100076,19100010,5.70037257399034E-04
19100076,19100011,9.73902823735630E-10
19100076,19100012,6.57084157330320E-04
19100076,19100013,3.00978508712019E-02
19100076,19100014,1.35904486682431E-05
19100076,19100015,1.00497917747280E-04
19100076,19100016,4.05262492940211E-05
19100076,19100017,3.87384201238943E-05
19100076,19100018,2.99352437381709E-02
19100076,19100019,2.75313002972222E-05
19100076,19100020,9.77235261982904E-05
19100076,19100021,3.72912877980454E-04
19100076,19100022,5.76117827819460E-04
19100076,19100023,4.82959470973626E-04
19100076,19100024,3.02954287496658E-02
19100076,19100025,7.50864063152759E-04
19100076,19100026,7.20500483718997E-04
19100076,19100027,3.83316092646046E-04
19100076,19100028,5.01345927810032E-04
19100076,19100029,6.20458336253008E-04
19100076,19100030,5.55942491813457E-04
19100076,19100031,4.97972782468411E-04
19100076,19100032,7.08665882401415E-04
19100076,19100033,2.98677136847774E-02
19100076,19100034,2.98672566371681E-02
19100076,19100035,2.98739385469892E-02
19100076,19100036,2.98823494428368E-02
19100076,19100037,2.98672566371681E-02
19100076,19100038,2.98672566371681E-02
19100076,19100039,2.98711272350431E-02
19100076,19100040,2.98755216092891E-02
19100076,19100041,2.98672566371681E-02
19100076,19100042,3.03467459162666E-02
19100076,19100043,3.04092918616072E-02
19100076,19100044,3.09112809676598E-02
19100076,19100045,3.06120575990686E-02
19100076,19100046,3.09121606580645E-02
19100076,19100047,1.21957412507408E-03
19100076,19100048,8.52263652400509E-04
19100076,19100049,1.20469436844810E-03
19100076,19100050,4.64835966984297E-04
19100076,19100051,2.08479337879375E-03
19100076,19100052,1.80221857642498E-03
19100076,19100053,1.96774788196322E-03
19100076,19100054,3.01908126008937E-04
19100076,19100055,1.46184958555360E-03
19100076,19100056,2.71147780498924E-03
19100076,19100057,1.39182585529631E-03
19100076,19100058,1.63605483125378E-03
19100076,19100059,1.00484572465066E-03
19100076,19100060,1.11487674423119E-03
19100076,19100061,7.27983059698081E-04
19100076,19100062,1.24332765141714E-03
19100076,19100063,6.91562099315780E-04
19100076,19100064,5.70946415748508E-04
19100076,19100065,4.50623772949352E-04
19100076,19100066,4.44149414025142E-04
19100076,19100067,6.96192195958378E-04
19100076,19100068,3.76978723417647E-04
19100076,19100069,8.21150642639657E-04
19100076,19100070,4.18438738222949E-04
19100076,19100071,7.53377813716448E-04
19100076,19100072,1.22787350662364E-03
19100076,19100073,1.55618226978168E-03
19100076,19100074,1.86267469161791E-04
19100076,19100075,2.98680975874203E-02
19100076,19100076,1.38827433628319E-01
19100076,19100077,1.25378685555172E-04
19100076,19100078,2.98672813087935E-02
19100076,19100079,2.98672594375827E-02
19100076,19100080,2.98672566371681E-02
19100076,19100081,2.99765399937942E-02
19100076,19100082,2.98672575394881E-02
19100076,19100083,3.06306108483157E-04
19100076,19100084,3.43210888681408E-05
19100076,19100085,4.11443785631246E-04
19100076,19100086,4.83078543664612E-04
19100076,19100087,7.44117876964785E-05
19100076,19100088,2.98672566371681E-02
19100076,19100089,9.08512388734824E-05
19100076,19100090,6.40556105756729E-05
19100076,19100091,9.31946299781688E-05
19100076,19100092,8.64453937729857E-05
19100076,19100093,1.01003013040428E-04
19100076,19100094,9.12906594431543E-05
19100076,19100095,3.61936170871889E-04
19100076,19100096,9.16514571313056E-05
19100076,19100097,8.04167975634597E-05
19100076,19100098,9.70420831128158E-05
19100076,19100099,2.99488963440465E-02
19100076,19100100,4.22525441240356E-04
19100076,19100101,2.74484778662916E-04
19100076,19100102,3.64572422444044E-04
19100076,19100103,4.34544438670005E-04
19100076,19100104,5.04627799633911E-04
19100076,19100105,4.04319932739084E-04
19100076,19100106,3.03880876307229E-02
19100076,19100107,4.15264823960823E-04
19100076,19100108,3.95995473315766E-05
19100076,19100109,4.09912421319585E-04
19100076,19100110,4.49254851776820E-04
19100076,19100111,1.87643789884709E-04
19100076,19100112,3.70452425757944E-04
19100076,19100113,4.57989128470662E-04
19100076,19100114,2.45197805204988E-05
19100076,19100115,1.82992944494044E-03
19100076,19100116,2.99186082258880E-02
19100077,19100001,2.31472102475267E-05
19100077,19100002,7.36808419413093E-04
19100077,19100003,6.33321443820036E-04
19100077,19100004,3.09574307400819E-03
19100077,19100005,3.48206261586844E-06
19100077,19100006,0.00000000000000E+00
19100077,19100007,0.00000000000000E+00
19100077,19100008,2.81606420963019E-07
19100077,19100009,7.77175373933610E-04
19100077,19100010,7.51412381875034E-04
19100077,19100011,2.99213898634945E-12
19100077,19100012,8.66155966725346E-04
19100077,19100013,1.35620582899702E-03
19100077,19100014,4.17541774304062E-08
19100077,19100015,0.00000000000000E+00
19100077,19100016,1.24413321880481E-07
19100077,19100017,1.19016737909934E-07
19100077,19100018,4.23104806327426E-04
19100077,19100019,8.89514677334811E-08
19100077,19100020,4.43011251258833E-04
19100077,19100021,2.42825392025173E-03
19100077,19100022,7.59427675337814E-04
19100077,19100023,2.71957438790704E-03
19100077,19100024,3.05135092055965E-03
19100077,19100025,9.92319121331461E-04
19100077,19100026,9.49751340176706E-04
19100077,19100027,5.05220060974321E-04
19100077,19100028,3.55034581669040E-03
19100077,19100029,3.49402563104367E-03
19100077,19100030,2.78033694293351E-03
19100077,19100031,3.56634398084265E-03
19100077,19100032,3.94413069604161E-03
19100077,19100033,3.73483655774659E-07
19100077,19100034,1.30897803074626E-07
19100077,19100035,4.67876222542008E-05
19100077,19100036,1.08202277483969E-04
19100077,19100037,8.16020205056760E-08
19100077,19100038,8.67831033749469E-08
19100077,19100039,2.78263145505743E-05
19100077,19100040,5.93183465088082E-05
19100077,19100041,9.19679030929668E-08
19100077,19100042,4.11280894620740E-07
19100077,19100043,5.48382415179121E-04
19100077,19100044,1.17045237824776E-04
19100077,19100045,6.22200110981506E-07
19100077,19100046,8.03525486318275E-07
19100077,19100047,1.29527813125677E-06
19100077,19100048,6.54606198597585E-07
19100077,19100049,4.56109583230747E-04
19100077,19100050,3.32902723059725E-03
19100077,19100051,1.57285082365061E-02
19100077,19100052,1.37021467791703E-02
19100077,19100053,1.45810253818790E-02
19100077,19100054,4.15528202977172E-02
19100077,19100055,1.06132383086769E-02
19100077,19100056,2.05854844116564E-02
19100077,19100057,5.01168131696978E-02
19100077,19100058,1.29246139690006E-02
19100077,19100059,4.78667890767208E-02
19100077,19100060,1.10142184740739E-04
19100077,19100061,1.06454025097721E-03
19100077,19100062,4.98185355231183E-02
19100077,19100063,2.99314118698905E-03
19100077,19100064,7.72426190710702E-04
19100077,19100065,4.56435070371907E-04
19100077,19100066,4.49877217349987E-04
19100077,19100067,7.05170372780909E-04
19100077,19100068,3.81998646110309E-04
19100077,19100069,4.11267750059085E-02
19100077,19100070,2.67899270418101E-03
19100077,19100071,4.27225199729329E-02
19100077,19100072,8.88315793257402E-03
19100077,19100073,1.24219349575992E-02
19100077,19100074,3.99836378560745E-02
19100077,19100075,9.87214837707193E-07
19100077,19100076,1.28176869991082E-07
19100077,19100077,4.43385673630220E-01
19100077,19100078,1.50551747539414E-07
19100077,19100079,1.78312946056421E-07
19100077,19100080,1.32047118172235E-07
19100077,19100081,1.10807757284479E-04
19100077,19100082,1.53124859240503E-07
19100077,19100083,0.00000000000000E+00
19100077,19100084,0.00000000000000E+00
19100077,19100085,0.00000000000000E+00
19100077,19100086,0.00000000000000E+00
19100077,19100087,4.84700844273144E-04
19100077,19100088,1.61011494882597E-07
19100077,19100089,5.88341981258761E-04
19100077,19100090,4.20362786634688E-04
19100077,19100091,6.11586619890714E-04
19100077,19100092,5.67294984648009E-04
19100077,19100093,6.59475145339379E-04
19100077,19100094,5.99091877391562E-04
19100077,19100095,2.74699617219732E-04
19100077,19100096,5.97182223683190E-04
19100077,19100097,5.27732525101426E-04
19100077,19100098,6.36835401482077E-04
19100077,19100099,5.32016525088182E-04
19100077,19100100,0.00000000000000E+00
19100077,19100101,7.31920100718269E-04
19100077,19100102,2.10830340500586E-03
19100077,19100103,2.85162790560828E-03
19100077,19100104,2.06313343344539E-03
19100077,19100105,1.33840012897029E-03
19100077,19100106,3.59871863985897E-03
19100077,19100107,2.33850663906350E-03
19100077,19100108,1.21662394363038E-07
19100077,19100109,3.84293150758235E-10
19100077,19100110,1.36353901859648E-03
19100077,19100111,1.33057937603920E-06
19100077,19100112,2.43132861699659E-03
19100077,19100113,2.57510650744095E-03
19100077,19100114,7.53325582841026E-08
19100077,19100115,5.34738704332867E-02
19100077,19100116,3.37045438185862E-04
19100078,19100001,2.48143626890285E-04
19100078,19100002,5.58645772168645E-04
19100078,19100003,4.80513459870569E-04
19100078,19100004,5.51095489405827E-04
19100078,19100005,2.28909163548903E-04
19100078,19100006,1.95008934380132E-04
19100078,19100007,1.46786788918105E-04
19100078,19100008,9.43041100046108E-05
19100078,19100009,5.89594140704185E-04
19100078,19100010,5.70049376839803E-04
19100078,19100011,9.73841790941305E-10
19100078,19100012,6.57098127456697E-04
19100078,19100013,3.00959876757747E-02
19100078,19100014,1.35895969784870E-05
19100078,19100015,1.00491619717749E-04
19100078,19100016,4.05237095845371E-05
19100078,19100017,3.87359924545517E-05
19100078,19100018,2.99333677957018E-02
19100078,19100019,2.75295752372367E-05
19100078,19100020,9.77246613442763E-05
19100078,19100021,3.72901735619786E-04
19100078,19100022,5.76130076537943E-04
19100078,19100023,4.82951476273607E-04
19100078,19100024,3.02935803826615E-02
19100078,19100025,7.50880041679546E-04
19100078,19100026,7.20515802133063E-04
19100078,19100027,3.83324240375542E-04
19100078,19100028,5.01373129072575E-04
19100078,19100029,6.20448065558934E-04
19100078,19100030,5.55965782006120E-04
19100078,19100031,4.98000029060274E-04
19100078,19100032,7.08654126083451E-04
19100078,19100033,2.98681885947044E-02
19100078,19100034,2.98654086483060E-02
19100078,19100035,2.98720934640425E-02
19100078,19100036,2.98804988085471E-02
19100078,19100037,2.98653997078404E-02
19100078,19100038,2.98654006475008E-02
19100078,19100039,2.98692749710784E-02
19100078,19100040,2.98736733460376E-02
19100078,19100041,2.98654015878352E-02
19100078,19100042,3.03448762590136E-02
19100078,19100043,3.04097072455642E-02
19100078,19100044,3.09094032605676E-02
19100078,19100045,3.06101860681995E-02
19100078,19100046,3.09102766243561E-02
19100078,19100047,1.22188058968361E-03
19100078,19100048,8.52253474742609E-04
19100078,19100049,1.20468423019867E-03
19100078,19100050,4.64861400494565E-04
19100078,19100051,2.08493056947258E-03
19100078,19100052,1.80233801157000E-03
19100078,19100053,1.96787462078336E-03
19100078,19100054,3.01990299305028E-04
19100078,19100055,1.46192465132126E-03
19100078,19100056,2.71165763976068E-03
19100078,19100057,1.39200816747017E-03
19100078,19100058,1.63882548185429E-03
19100078,19100059,1.00512537174693E-03
19100078,19100060,1.11718469061713E-03
19100078,19100061,7.28052325132325E-04
19100078,19100062,1.24367340287276E-03
19100078,19100063,6.93949623033987E-04
19100078,19100064,5.73299847130907E-04
19100078,19100065,4.52916579768903E-04
19100078,19100066,4.46442626581494E-04
19100078,19100067,6.98469613432412E-04
19100078,19100068,3.79276201053236E-04
19100078,19100069,8.21228831103958E-04
19100078,19100070,4.18426181132027E-04
19100078,19100071,7.55816781741437E-04
19100078,19100072,1.23048971246465E-03
19100078,19100073,1.55893557362070E-03
19100078,19100074,1.86315922129705E-04
19100078,19100075,2.98685714125724E-02
19100078,19100076,2.98654081548275E-02
19100078,19100077,1.25411187889765E-04
